Date,ALVO.IC,AMRQ.IC,ARION.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICEAIR.IC,ICESEA.IC,ISB.IC,ISF.IC,ISLAX.IC,JBTM.IC,KALD.IC,KLAPP.IC,KLDVK.IC,KVIKA.IC,NOVA.IC,OCS.IC,OLGERD.IC,REITIR.IC,SIMINN.IC,SJOVA.IC,SKAGI.IC,SKEL.IC,SOLID.IC,SVN.IC,SYN.IC
2021-05-05,,,95.97296142578125,50.084041595458984,8.735773086547852,264.8633117675781,183.0393829345703,54.15735626220703,101.64801025390625,24.09449577331543,1.649999976158142,16.200000762939453,,,,,12.100000381469727,,,15.995916366577148,,,,67.11084747314453,0.21410155296325684,28.6461124420166,,8.105827331542969,,,44.79999923706055
2021-05-06,,,97.30065155029297,49.60704803466797,8.779627799987793,262.3165588378906,183.98779296875,55.01097106933594,101.64801025390625,24.33544158935547,1.6299999952316284,16.299999237060547,,,,,12.100000381469727,,,16.221210479736328,,,,67.77064514160156,0.21515625715255737,28.690799713134766,,8.105827331542969,,,45.150001525878906
2021-05-07,,,97.11097717285156,50.084041595458984,8.8497953414917,257.2230529785156,183.7506866455078,56.338829040527344,101.64801025390625,24.720951080322266,1.6399999856948853,16.350000381469727,,,,,12.100000381469727,,,16.333858489990234,,,,67.67638397216797,0.21346871554851532,29.09300994873047,,7.949946403503418,,,45.099998474121094
2021-05-10,,,95.97296142578125,49.70244598388672,8.858567237854004,254.67630004882812,183.5135955810547,56.90790557861328,101.64801025390625,24.913707733154297,1.6399999856948853,16.299999237060547,,,,,12.100000381469727,,,16.333858489990234,,,,67.86489868164062,0.21199217438697815,28.86956024169922,,7.949946403503418,,,44.95000076293945
2021-05-11,,,95.59362030029297,49.416255950927734,8.683148384094238,248.30938720703125,180.6684112548828,56.243980407714844,101.64801025390625,24.5281982421875,1.6200000047683716,16.0,,,,,11.800000190734863,,,16.221210479736328,,,,66.92232513427734,0.2079843431711197,28.601423263549805,,7.794064521789551,,,45.04999923706055
2021-05-12,,,95.97296142578125,50.084041595458984,8.683148384094238,247.8849334716797,182.565185546875,56.62336349487305,101.64801025390625,24.5281982421875,1.6699999570846558,16.100000381469727,,,,,11.800000190734863,,,16.18366241455078,,,,65.60273742675781,0.2081952840089798,28.690799713134766,,7.794064521789551,,,45.04999923706055
2021-05-14,,,95.21427917480469,52.468994140625,8.683148384094238,252.9784698486328,183.5135955810547,56.054283142089844,96.80762481689453,24.576385498046875,1.649999976158142,16.399999618530273,,,,,11.800000190734863,,,16.37140655517578,,,,65.79124450683594,0.2107265442609787,29.227079391479492,,7.794064521789551,,,47.45000076293945
2021-05-17,,,95.97296142578125,52.659793853759766,8.744544982910156,251.28062438964844,183.0393829345703,56.57594299316406,96.80762481689453,24.576385498046875,1.6399999856948853,16.399999618530273,,,,,12.300000190734863,,,16.221210479736328,,,,65.41422271728516,0.2107265442609787,29.450529098510742,,7.988915920257568,,,47.0
2021-05-18,,,96.73163604736328,53.804569244384766,8.770857810974121,250.8561248779297,182.09100341796875,56.243980407714844,96.80762481689453,23.998117446899414,1.6100000143051147,16.950000762939453,,,,,12.300000190734863,,,16.296310424804688,,,,65.22570037841797,0.20735155045986176,29.338804244995117,,7.988915920257568,,,45.20000076293945
2021-05-19,,,97.11097717285156,53.61377716064453,8.72700309753418,250.00721740722656,184.46197509765625,57.19244384765625,96.80762481689453,23.998117446899414,1.6100000143051147,17.25,,,,,12.300000190734863,,,16.296310424804688,,,,65.3199691772461,0.20946092903614044,29.137699127197266,,7.988915920257568,,,44.5
2021-05-20,,,97.49031829833984,56.0941276550293,8.683148384094238,252.12950134277344,185.41036987304688,58.425445556640625,96.80762481689453,24.190874099731445,1.6100000143051147,17.600000381469727,,,,,12.300000190734863,,,16.315082550048828,,,,65.97976684570312,0.2107265442609787,29.227079391479492,,7.988915920257568,,,44.45000076293945
2021-05-21,,,99.38701629638672,57.52509689331055,8.770857810974121,253.827392578125,189.2039337158203,58.615142822265625,101.16397094726562,24.624574661254883,1.6200000047683716,17.700000762939453,,,,,12.300000190734863,,,16.446504592895508,,,,67.29935455322266,0.2109374850988388,29.361146926879883,,7.988915920257568,,,45.20000076293945
2021-05-25,,,103.18041229248047,57.90669631958008,8.990129470825195,252.55398559570312,192.04910278320312,58.804832458496094,101.4059829711914,25.82929801940918,1.659999966621399,18.0,,,,,12.300000190734863,,,16.746896743774414,,,,68.4304428100586,0.22106248140335083,29.852737426757812,,7.988915920257568,,,45.29999923706055
2021-05-26,,,102.80107116699219,57.52509689331055,8.919961929321289,254.67630004882812,189.67811584472656,58.235755920410156,101.4059829711914,25.63654327392578,1.649999976158142,17.899999618530273,,,,,12.300000190734863,,,17.047290802001953,,,,67.86489868164062,0.21874216198921204,29.986804962158203,,7.9421515464782715,,,45.599998474121094
2021-05-27,,,102.04239654541016,56.47572326660156,8.832252502441406,252.9784698486328,189.2039337158203,57.76152420043945,101.4059829711914,25.588354110717773,1.600000023841858,17.75,,,,,12.300000190734863,,,16.972192764282227,,,,67.29935455322266,0.21874216198921204,29.852737426757812,,8.027887344360352,,63.21358108520508,45.79999923706055
